,Rented Bike Count,Hour,Temperature (C),Humidity (%),Wind speed (m/s),Visibility (10m),Dew point temperature (C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Holiday,Season__Autumn,Season__Spring,Season__Summer,Season__Winter,Weekday
6688,1446,16,28.2,37.0,4.0,1987,12.1,2.03,0.0,0.0,0,1,0,0,0,1
6692,2177,20,24.5,64.0,2.0,2000,17.2,0.0,0.0,0.0,0,1,0,0,0,1
6693,2024,21,23.9,75.0,2.3,1975,19.1,0.0,0.0,0.0,0,1,0,0,0,1
6694,1798,22,23.6,82.0,1.8,1673,20.3,0.0,0.0,0.0,0,1,0,0,0,1
6695,1219,23,23.0,83.0,1.8,1469,19.9,0.0,0.0,0.0,0,1,0,0,0,1
6696,963,0,22.5,83.0,0.5,1593,19.4,0.0,0.0,0.0,0,1,0,0,0,1
6697,743,1,21.9,85.0,0.2,1410,19.2,0.0,0.0,0.0,0,1,0,0,0,1
6698,531,2,21.6,86.0,0.2,1353,19.1,0.0,0.0,0.0,0,1,0,0,0,1
6699,320,3,21.5,85.0,0.1,1282,18.8,0.0,0.0,0.0,0,1,0,0,0,1
6700,215,4,21.6,87.0,0.4,951,19.3,0.0,0.0,0.0,0,1,0,0,0,1
6701,247,5,21.7,87.0,0.6,846,19.4,0.0,0.0,0.0,0,1,0,0,0,1
6702,680,6,21.4,84.0,0.8,1506,18.5,0.0,0.0,0.0,0,1,0,0,0,1
6703,1438,7,20.9,83.0,0.4,1388,17.8,0.09,0.0,0.0,0,1,0,0,0,1
6704,2270,8,21.8,77.0,0.9,1419,17.5,0.43,0.0,0.0,0,1,0,0,0,1
6705,1186,9,23.5,72.0,0.5,1485,18.1,0.95,0.0,0.0,0,1,0,0,0,1
6706,835,10,24.6,70.0,1.2,1454,18.7,0.96,0.0,0.0,0,1,0,0,0,1
6707,941,11,25.9,63.0,2.5,1693,18.3,1.32,0.0,0.0,0,1,0,0,0,1
6708,1041,12,26.9,60.0,2.3,1592,18.4,1.67,0.0,0.0,0,1,0,0,0,1
6709,1049,13,28.0,52.0,2.3,1642,17.2,1.85,0.0,0.0,0,1,0,0,0,1
6710,1032,14,27.9,47.0,3.2,1869,15.5,1.65,0.0,0.0,0,1,0,0,0,1
6711,1089,15,27.8,48.0,3.0,1880,15.7,0.93,0.0,0.0,0,1,0,0,0,1
6712,1292,16,26.9,55.0,3.9,1909,17.0,0.54,0.0,0.0,0,1,0,0,0,1
6713,1525,17,26.6,63.0,3.0,2000,18.9,0.43,0.0,0.0,0,1,0,0,0,1
6715,1990,19,25.3,71.0,3.3,2000,19.6,0.05,0.0,0.0,0,1,0,0,0,1
6716,1900,20,25.1,71.0,3.6,2000,19.4,0.0,0.0,0.0,0,1,0,0,0,1
6717,1851,21,24.6,70.0,2.5,2000,18.7,0.0,0.0,0.0,0,1,0,0,0,1
6718,1641,22,24.3,71.0,2.5,1992,18.6,0.0,0.0,0.0,0,1,0,0,0,1
6721,345,1,21.6,77.0,2.6,1777,17.3,0.0,0.0,0.0,0,1,0,0,0,1
6723,259,3,21.1,75.0,1.8,1551,16.4,0.0,0.0,0.0,0,1,0,0,0,1
6724,185,4,20.8,66.0,1.5,1719,14.2,0.0,0.0,0.0,0,1,0,0,0,1
6725,247,5,20.5,67.0,1.2,1649,14.1,0.0,0.0,0.0,0,1,0,0,0,1
6726,624,6,20.2,70.0,1.6,1690,14.5,0.0,0.0,0.0,0,1,0,0,0,1
6727,1346,7,20.3,74.0,1.8,1372,15.5,0.07,0.0,0.0,0,1,0,0,0,1
6728,2260,8,20.5,78.0,2.5,1250,16.5,0.32,0.0,0.0,0,1,0,0,0,1
6729,1194,9,21.3,63.0,2.7,1969,13.9,1.15,0.0,0.0,0,1,0,0,0,1
6730,896,10,22.6,58.0,1.8,1962,13.9,2.02,0.0,0.0,0,1,0,0,0,1
6735,1391,15,24.7,44.0,4.2,2000,11.6,1.92,0.0,0.0,0,1,0,0,0,1
6736,1577,16,25.2,39.0,2.8,1987,10.2,1.65,0.0,0.0,0,1,0,0,0,1
6737,2183,17,24.5,37.0,3.2,2000,8.8,1.04,0.0,0.0,0,1,0,0,0,1
6739,2365,19,22.6,39.0,2.8,2000,7.9,0.14,0.0,0.0,0,1,0,0,0,1
6740,1959,20,21.6,43.0,1.4,2000,8.4,0.0,0.0,0.0,0,1,0,0,0,1
6741,1915,21,20.6,48.0,2.1,2000,9.1,0.0,0.0,0.0,0,1,0,0,0,1
6742,1796,22,19.8,51.0,1.2,2000,9.3,0.0,0.0,0.0,0,1,0,0,0,1
6743,1363,23,19.4,50.0,2.8,2000,8.6,0.0,0.0,0.0,0,1,0,0,0,1
6744,1107,0,19.2,53.0,3.7,2000,9.3,0.0,0.0,0.0,0,1,0,0,0,0
6745,1001,1,18.9,55.0,2.3,2000,9.6,0.0,0.0,0.0,0,1,0,0,0,0
6746,692,2,18.5,57.0,2.3,2000,9.8,0.0,0.0,0.0,0,1,0,0,0,0
6747,504,3,17.8,60.0,0.2,2000,9.9,0.0,0.0,0.0,0,1,0,0,0,0
6748,285,4,17.2,66.0,0.6,2000,10.7,0.0,0.0,0.0,0,1,0,0,0,0
6749,227,5,16.7,70.0,0.8,2000,11.1,0.0,0.0,0.0,0,1,0,0,0,0
6750,322,6,16.2,70.0,0.3,2000,10.7,0.0,0.0,0.0,0,1,0,0,0,0
6751,511,7,16.0,70.0,1.1,2000,10.5,0.11,0.0,0.0,0,1,0,0,0,0
6752,827,8,17.1,57.0,1.0,1979,8.5,0.76,0.0,0.0,0,1,0,0,0,0
6753,956,9,19.9,51.0,0.6,1906,9.4,1.46,0.0,0.0,0,1,0,0,0,0
6754,1096,10,22.2,43.0,0.9,1891,9.0,2.09,0.0,0.0,0,1,0,0,0,0
6760,1943,16,27.7,32.0,1.4,2000,9.4,2.05,0.0,0.0,0,1,0,0,0,0
6761,2167,17,27.2,35.0,1.7,2000,10.3,1.32,0.0,0.0,0,1,0,0,0,0
6762,2255,18,25.7,38.0,1.5,2000,10.3,0.64,0.0,0.0,0,1,0,0,0,0
6763,1978,19,24.0,41.0,1.9,2000,9.9,0.1,0.0,0.0,0,1,0,0,0,0
6764,1944,20,22.8,45.0,2.0,2000,10.2,0.0,0.0,0.0,0,1,0,0,0,0
6765,1878,21,22.1,49.0,1.7,2000,10.8,0.0,0.0,0.0,0,1,0,0,0,0
6766,1675,22,21.5,51.0,2.0,2000,10.9,0.0,0.0,0.0,0,1,0,0,0,0
6767,1142,23,20.7,52.0,1.4,2000,10.4,0.0,0.0,0.0,0,1,0,0,0,0
6768,1185,0,19.6,53.0,1.5,2000,9.7,0.0,0.0,0.0,0,1,0,0,0,0
6769,835,1,18.8,54.0,0.1,2000,9.2,0.0,0.0,0.0,0,1,0,0,0,0
6770,589,2,18.1,57.0,0.3,2000,9.4,0.0,0.0,0.0,0,1,0,0,0,0
6771,395,3,17.4,57.0,0.6,2000,8.7,0.0,0.0,0.0,0,1,0,0,0,0
6772,264,4,17.0,59.0,0.0,2000,8.9,0.0,0.0,0.0,0,1,0,0,0,0
6773,165,5,16.3,66.0,0.5,2000,9.9,0.0,0.0,0.0,0,1,0,0,0,0
6774,255,6,15.8,69.0,0.9,2000,10.1,0.0,0.0,0.0,0,1,0,0,0,0
6775,366,7,15.7,68.0,0.9,2000,9.8,0.05,0.0,0.0,0,1,0,0,0,0
6776,644,8,17.4,56.0,0.8,2000,8.5,0.49,0.0,0.0,0,1,0,0,0,0
6777,803,9,20.4,51.0,1.8,2000,9.9,1.43,0.0,0.0,0,1,0,0,0,0
6778,928,10,22.9,45.0,1.5,2000,10.3,2.1,0.0,0.0,0,1,0,0,0,0
6784,2099,16,27.1,35.0,0.9,2000,10.3,1.27,0.0,0.0,0,1,0,0,0,0
6785,2201,17,27.7,33.0,1.1,2000,9.9,1.21,0.0,0.0,0,1,0,0,0,0
6786,2368,18,26.0,35.0,0.3,2000,9.3,0.2,0.0,0.0,0,1,0,0,0,0
6787,2033,19,24.1,56.0,2.5,2000,14.7,0.04,0.0,0.0,0,1,0,0,0,0
6788,1930,20,22.9,58.0,2.6,2000,14.1,0.0,0.0,0.0,0,1,0,0,0,0
6789,1820,21,22.2,57.0,1.2,2000,13.2,0.0,0.0,0.0,0,1,0,0,0,0
6790,1291,22,21.8,54.0,1.6,2000,12.0,0.0,0.0,0.0,0,1,0,0,0,0
6791,941,23,21.2,56.0,2.5,2000,12.0,0.0,0.0,0.0,0,1,0,0,0,0
6792,792,0,20.7,57.0,1.8,2000,11.8,0.0,0.0,0.0,0,1,0,0,0,1
6793,487,1,20.5,58.0,1.7,2000,11.9,0.0,0.0,0.0,0,1,0,0,0,1
6794,332,2,20.0,59.0,1.5,2000,11.7,0.0,0.0,0.0,0,1,0,0,0,1
6795,176,3,19.7,60.0,1.9,2000,11.7,0.0,0.0,0.0,0,1,0,0,0,1
6796,188,4,19.4,61.0,1.6,2000,11.6,0.0,0.0,0.0,0,1,0,0,0,1
6797,226,5,19.1,62.0,1.6,2000,11.6,0.0,0.0,0.0,0,1,0,0,0,1
6798,691,6,18.7,64.0,0.9,2000,11.7,0.0,0.0,0.0,0,1,0,0,0,1
6799,1463,7,18.9,63.0,1.8,2000,11.6,0.09,0.0,0.0,0,1,0,0,0,1
6800,2278,8,20.1,57.0,1.6,2000,11.3,0.73,0.0,0.0,0,1,0,0,0,1
6801,1125,9,22.3,52.0,1.9,2000,11.9,1.43,0.0,0.0,0,1,0,0,0,1
6802,862,10,24.0,47.0,1.6,1996,11.9,2.08,0.0,0.0,0,1,0,0,0,1
6807,1249,15,27.6,38.0,1.4,2000,11.9,2.09,0.0,0.0,0,1,0,0,0,1
6808,1467,16,27.5,39.0,1.5,2000,12.3,1.46,0.0,0.0,0,1,0,0,0,1
6809,2147,17,26.6,40.0,1.4,2000,11.8,0.69,0.0,0.0,0,1,0,0,0,1
6812,2240,20,23.4,48.0,1.8,2000,11.7,0.0,0.0,0.0,0,1,0,0,0,1
6813,2090,21,22.5,48.0,1.4,2000,10.9,0.0,0.0,0.0,0,1,0,0,0,1
6814,1779,22,21.7,50.0,1.6,2000,10.8,0.0,0.0,0.0,0,1,0,0,0,1
6815,1223,23,20.8,51.0,1.7,2000,10.2,0.0,0.0,0.0,0,1,0,0,0,1
6816,910,0,20.1,52.0,1.5,2000,9.9,0.0,0.0,0.0,0,1,0,0,0,1
6817,662,1,19.5,52.0,1.3,2000,9.3,0.0,0.0,0.0,0,1,0,0,0,1
6818,435,2,18.9,52.0,1.1,2000,8.8,0.0,0.0,0.0,0,1,0,0,0,1
6819,261,3,18.2,52.0,1.5,2000,8.1,0.0,0.0,0.0,0,1,0,0,0,1
6820,193,4,17.7,52.0,1.5,2000,7.7,0.0,0.0,0.0,0,1,0,0,0,1
6821,258,5,17.2,54.0,1.3,2000,7.7,0.0,0.0,0.0,0,1,0,0,0,1
6822,678,6,17.0,55.0,1.2,2000,7.8,0.0,0.0,0.0,0,1,0,0,0,1
6823,1556,7,16.9,55.0,1.4,2000,7.7,0.07,0.0,0.0,0,1,0,0,0,1
6824,2369,8,17.8,53.0,1.4,2000,8.0,0.51,0.0,0.0,0,1,0,0,0,1
6825,1234,9,19.8,49.0,1.9,2000,8.7,1.24,0.0,0.0,0,1,0,0,0,1
6826,922,10,21.9,43.0,1.1,2000,8.7,1.89,0.0,0.0,0,1,0,0,0,1
6830,1115,14,25.8,37.0,1.5,1995,9.9,2.22,0.0,0.0,0,1,0,0,0,1
6831,1222,15,26.0,40.0,1.9,2000,11.3,1.53,0.0,0.0,0,1,0,0,0,1
6832,1527,16,25.5,44.0,1.4,2000,12.3,1.0,0.0,0.0,0,1,0,0,0,1
6833,2171,17,25.4,44.0,1.2,2000,12.2,0.84,0.0,0.0,0,1,0,0,0,1
6836,2072,20,22.9,48.0,1.2,2000,11.2,0.0,0.0,0.0,0,1,0,0,0,1
6837,2018,21,22.2,50.0,1.3,2000,11.2,0.0,0.0,0.0,0,1,0,0,0,1
6838,1868,22,21.6,52.0,1.9,2000,11.3,0.0,0.0,0.0,0,1,0,0,0,1
6839,1240,23,20.9,53.0,1.8,2000,10.9,0.0,0.0,0.0,0,1,0,0,0,1
6840,949,0,20.2,54.0,1.2,2000,10.5,0.0,0.0,0.0,0,1,0,0,0,1
6841,691,1,19.6,56.0,1.2,2000,10.5,0.0,0.0,0.0,0,1,0,0,0,1
6842,462,2,19.0,56.0,0.9,2000,10.0,0.0,0.0,0.0,0,1,0,0,0,1
6843,297,3,18.4,57.0,1.3,2000,9.7,0.0,0.0,0.0,0,1,0,0,0,1
6844,215,4,18.0,59.0,1.5,2000,9.8,0.0,0.0,0.0,0,1,0,0,0,1
6845,241,5,17.5,60.0,1.6,2000,9.6,0.0,0.0,0.0,0,1,0,0,0,1
6846,656,6,17.0,63.0,1.3,2000,9.8,0.0,0.0,0.0,0,1,0,0,0,1
6847,1551,7,16.8,61.0,1.3,2000,9.2,0.06,0.0,0.0,0,1,0,0,0,1
6849,1234,9,20.8,48.0,1.1,2000,9.3,1.38,0.0,0.0,0,1,0,0,0,1
6850,923,10,22.7,45.0,1.5,2000,10.1,2.08,0.0,0.0,0,1,0,0,0,1
6855,1251,15,27.7,41.0,1.6,1969,13.2,1.98,0.0,0.0,0,1,0,0,0,1
6856,1494,16,27.8,42.0,1.7,1974,13.7,1.98,0.0,0.0,0,1,0,0,0,1
6857,2129,17,27.8,41.0,1.9,1999,13.3,1.27,0.0,0.0,0,1,0,0,0,1
6860,2146,20,24.0,56.0,0.5,1890,14.6,0.0,0.0,0.0,0,1,0,0,0,1
6861,2012,21,23.2,57.0,1.1,2000,14.2,0.0,0.0,0.0,0,1,0,0,0,1
6862,1824,22,22.6,60.0,1.0,2000,14.4,0.0,0.0,0.0,0,1,0,0,0,1
6863,1309,23,22.2,62.0,0.8,2000,14.5,0.0,0.0,0.0,0,1,0,0,0,1
6864,968,0,21.9,62.0,1.0,1822,14.2,0.0,0.0,0.0,0,1,0,0,0,1
6865,736,1,21.5,65.0,1.0,2000,14.6,0.0,0.0,0.0,0,1,0,0,0,1
6866,437,2,21.2,66.0,0.8,2000,14.5,0.0,0.0,0.0,0,1,0,0,0,1
6867,304,3,20.9,68.0,1.7,2000,14.7,0.0,0.0,0.0,0,1,0,0,0,1
6868,240,4,20.7,69.0,1.3,2000,14.8,0.0,0.0,0.0,0,1,0,0,0,1
6869,248,5,20.5,70.0,1.2,2000,14.8,0.0,0.0,0.0,0,1,0,0,0,1
6870,655,6,20.3,71.0,1.6,2000,14.8,0.0,0.0,0.0,0,1,0,0,0,1
6871,1448,7,20.5,69.0,1.4,2000,14.6,0.03,0.0,0.0,0,1,0,0,0,1
6872,2329,8,20.9,68.0,1.3,2000,14.7,0.18,0.0,0.0,0,1,0,0,0,1
6873,1322,9,21.8,64.0,1.6,2000,14.6,0.52,0.0,0.0,0,1,0,0,0,1
6874,915,10,22.7,61.0,0.9,2000,14.7,0.82,0.0,0.0,0,1,0,0,0,1
6875,972,11,23.5,61.0,1.2,2000,15.5,0.95,0.0,0.0,0,1,0,0,0,1
6876,1119,12,24.3,59.0,1.5,2000,15.7,1.12,0.0,0.0,0,1,0,0,0,1
6877,1014,13,25.1,56.0,2.0,1964,15.6,1.41,0.0,0.0,0,1,0,0,0,1
6879,1200,15,27.8,49.0,1.4,1963,16.1,1.97,0.0,0.0,0,1,0,0,0,1
6880,1436,16,28.2,48.0,1.4,1995,16.1,1.7,0.0,0.0,0,1,0,0,0,1
6881,2021,17,27.9,51.0,1.4,2000,16.8,1.19,0.0,0.0,0,1,0,0,0,1
6883,2365,19,25.4,61.0,0.6,2000,17.3,0.03,0.0,0.0,0,1,0,0,0,1
6884,2003,20,24.6,62.0,0.9,2000,16.8,0.0,0.0,0.0,0,1,0,0,0,1
6885,2000,21,23.8,67.0,0.6,2000,17.2,0.0,0.0,0.0,0,1,0,0,0,1
6886,1713,22,22.8,70.0,1.0,2000,17.0,0.0,0.0,0.0,0,1,0,0,0,1
6887,1303,23,22.4,73.0,0.3,1980,17.3,0.0,0.0,0.0,0,1,0,0,0,1
6888,971,0,22.1,74.0,1.1,1962,17.2,0.0,0.0,0.0,0,1,0,0,0,1
6889,775,1,21.6,75.0,1.1,1671,16.9,0.0,0.0,0.0,0,1,0,0,0,1
6890,482,2,21.3,75.0,1.1,2000,16.6,0.0,0.0,0.0,0,1,0,0,0,1
6891,349,3,21.0,76.0,0.7,1995,16.6,0.0,0.0,0.0,0,1,0,0,0,1
6892,223,4,20.7,76.0,1.0,2000,16.3,0.0,0.0,0.0,0,1,0,0,0,1
6893,249,5,20.7,77.0,0.9,2000,16.5,0.0,0.0,0.0,0,1,0,0,0,1
6894,644,6,20.4,78.0,1.0,2000,16.4,0.0,0.0,0.0,0,1,0,0,0,1
6895,1456,7,20.5,76.0,1.3,2000,16.1,0.06,0.0,0.0,0,1,0,0,0,1
6896,2253,8,21.4,70.0,1.5,1986,15.6,0.38,0.0,0.0,0,1,0,0,0,1
6897,1201,9,22.3,69.0,1.3,2000,16.3,0.61,0.0,0.0,0,1,0,0,0,1
6898,936,10,23.3,65.0,1.4,1996,16.3,0.76,0.0,0.0,0,1,0,0,0,1
6899,982,11,24.0,64.0,1.3,2000,16.7,0.95,0.0,0.0,0,1,0,0,0,1
6900,1088,12,25.3,56.0,1.2,1960,15.8,1.35,0.0,0.0,0,1,0,0,0,1
6901,1155,13,26.4,57.0,1.2,2000,17.1,1.8,0.0,0.0,0,1,0,0,0,1
6902,1199,14,26.3,58.0,1.5,1986,17.3,1.37,0.0,0.0,0,1,0,0,0,1
6903,1347,15,26.6,55.0,1.8,2000,16.8,1.1,0.0,0.0,0,1,0,0,0,1
6904,1503,16,26.3,57.0,1.6,2000,17.0,0.72,0.0,0.0,0,1,0,0,0,1
6905,2059,17,25.9,56.0,1.7,2000,16.4,0.42,0.0,0.0,0,1,0,0,0,1
6907,1996,19,25.3,60.0,1.2,2000,16.9,0.04,0.0,0.0,0,1,0,0,0,1
6908,1869,20,25.0,61.0,1.1,2000,16.9,0.0,0.0,0.0,0,1,0,0,0,1
6909,1259,21,24.7,61.0,1.6,2000,16.6,0.0,0.0,0.0,0,1,0,0,0,1
6910,567,22,24.0,73.0,2.1,1541,18.8,0.0,0.0,0.0,0,1,0,0,0,1
6912,906,0,21.8,83.0,1.5,2000,18.7,0.0,0.0,0.0,0,1,0,0,0,0
6913,881,1,21.8,79.0,1.4,2000,17.9,0.0,0.0,0.0,0,1,0,0,0,0
6914,580,2,21.7,78.0,1.0,2000,17.6,0.0,0.0,0.0,0,1,0,0,0,0
6915,302,3,21.6,80.0,1.2,2000,17.9,0.0,0.0,0.0,0,1,0,0,0,0
6917,169,5,21.1,82.0,0.8,2000,17.8,0.0,0.0,0.0,0,1,0,0,0,0
6919,453,7,21.2,84.0,0.3,2000,18.3,0.05,0.0,0.0,0,1,0,0,0,0
6920,829,8,21.7,78.0,0.3,2000,17.6,0.21,0.0,0.0,0,1,0,0,0,0
6921,934,9,22.7,72.0,1.2,2000,17.3,0.59,0.0,0.0,0,1,0,0,0,0
6922,1017,10,24.4,65.0,1.6,1972,17.3,1.42,0.0,0.0,0,1,0,0,0,0
6923,1212,11,25.2,64.0,1.2,1938,17.8,1.31,0.0,0.0,0,1,0,0,0,0
6924,1284,12,25.4,63.0,0.9,2000,17.8,1.01,0.0,0.0,0,1,0,0,0,0
6925,1465,13,25.8,65.0,1.0,1996,18.7,1.12,0.0,0.0,0,1,0,0,0,0
6926,1474,14,25.7,67.0,1.2,2000,19.1,0.9,0.0,0.0,0,1,0,0,0,0
6927,1077,15,25.2,71.0,0.2,2000,19.5,0.41,0.0,0.0,0,1,0,0,0,0
6928,1273,16,24.4,74.0,0.6,1996,19.4,0.13,0.0,0.0,0,1,0,0,0,0
6929,1474,17,24.4,75.0,0.6,2000,19.6,0.17,0.0,0.0,0,1,0,0,0,0
6930,1566,18,24.2,76.0,1.2,2000,19.6,0.12,0.0,0.0,0,1,0,0,0,0
6931,1578,19,23.8,78.0,2.2,1991,19.7,0.0,0.0,0.0,0,1,0,0,0,0
6932,1613,20,23.5,80.0,1.7,1621,19.8,0.0,0.0,0.0,0,1,0,0,0,0
6933,1710,21,23.3,80.0,0.7,1877,19.6,0.0,0.0,0.0,0,1,0,0,0,0
6934,1566,22,23.1,79.0,0.6,1891,19.2,0.0,0.0,0.0,0,1,0,0,0,0
6935,1210,23,22.9,81.0,0.9,1550,19.4,0.0,0.0,0.0,0,1,0,0,0,0
6936,1014,0,22.8,82.0,1.5,935,19.5,0.0,0.0,0.0,0,1,0,0,0,0
6937,764,1,22.8,84.0,0.9,827,19.9,0.0,0.0,0.0,0,1,0,0,0,0
6938,432,2,22.8,85.0,0.8,708,20.1,0.0,0.0,0.0,0,1,0,0,0,0
6941,123,5,22.2,90.0,1.4,514,20.4,0.0,0.0,0.0,0,1,0,0,0,0
6942,137,6,22.0,90.0,1.3,471,20.2,0.0,0.0,0.0,0,1,0,0,0,0
6943,258,7,21.9,95.0,1.3,424,21.0,0.02,0.0,0.0,0,1,0,0,0,0
6944,464,8,21.9,88.0,1.6,601,19.8,0.17,0.0,0.0,0,1,0,0,0,0
6945,725,9,22.3,84.0,1.9,751,19.4,0.47,0.0,0.0,0,1,0,0,0,0
6946,813,10,22.9,74.0,1.3,1162,18.0,0.84,0.0,0.0,0,1,0,0,0,0
6947,1014,11,23.4,61.0,2.1,1964,15.4,0.91,0.0,0.0,0,1,0,0,0,0
6948,989,12,23.7,64.0,1.9,1474,16.4,0.79,0.0,0.0,0,1,0,0,0,0
6949,754,13,23.6,66.0,2.1,1689,16.8,0.87,0.0,0.0,0,1,0,0,0,0
6950,409,14,23.4,72.0,2.2,682,18.0,0.73,0.0,0.0,0,1,0,0,0,0
6952,142,16,22.5,86.0,2.5,342,20.0,0.47,0.0,0.0,0,1,0,0,0,0
6954,520,18,21.5,89.0,3.0,350,19.6,0.18,0.0,0.0,0,1,0,0,0,0
6955,852,19,21.2,87.0,2.7,479,18.9,0.01,0.0,0.0,0,1,0,0,0,0
6956,1073,20,21.1,88.0,1.7,404,19.0,0.0,0.0,0.0,0,1,0,0,0,0
6957,1146,21,21.2,88.0,1.7,373,19.1,0.0,0.0,0.0,0,1,0,0,0,0
6958,988,22,21.4,87.0,2.4,540,19.1,0.0,0.0,0.0,0,1,0,0,0,0
6959,571,23,21.3,80.0,2.6,1203,17.7,0.0,0.0,0.0,0,1,0,0,0,0
6960,531,0,21.0,82.0,1.8,958,17.8,0.0,0.0,0.0,0,1,0,0,0,1
6961,337,1,20.5,73.0,1.9,1693,15.4,0.0,0.0,0.0,0,1,0,0,0,1
6963,186,3,20.2,82.0,1.4,1202,17.0,0.0,0.0,0.0,0,1,0,0,0,1
6964,160,4,20.0,81.0,2.0,1313,16.6,0.0,0.0,0.0,0,1,0,0,0,1
6965,246,5,19.4,84.0,1.6,1252,16.6,0.0,0.0,0.0,0,1,0,0,0,1
6966,625,6,18.8,88.0,1.2,798,16.7,0.0,0.0,0.0,0,1,0,0,0,1
6967,1487,7,18.5,88.0,1.4,695,16.4,0.08,0.0,0.0,0,1,0,0,0,1
6968,2276,8,18.9,77.0,0.6,1109,14.7,0.56,0.0,0.0,0,1,0,0,0,1
6969,1185,9,20.5,66.0,1.1,1711,13.9,1.12,0.0,0.0,0,1,0,0,0,1
6970,868,10,21.7,60.0,1.7,1540,13.5,1.44,0.0,0.0,0,1,0,0,0,1
6976,1445,16,27.6,37.0,2.8,1935,11.5,1.9,0.0,0.0,0,1,0,0,0,1
6977,2056,17,27.3,43.0,2.6,2000,13.6,1.25,0.0,0.0,0,1,0,0,0,1
6980,2232,20,21.9,65.0,2.5,1986,15.0,0.0,0.0,0.0,0,1,0,0,0,1
6981,2100,21,21.3,66.0,2.3,1989,14.6,0.0,0.0,0.0,0,1,0,0,0,1
6982,1865,22,20.8,65.0,0.9,2000,13.9,0.0,0.0,0.0,0,1,0,0,0,1
6983,1293,23,20.2,68.0,1.2,1963,14.0,0.0,0.0,0.0,0,1,0,0,0,1
7032,886,0,20.1,58.0,0.3,2000,11.5,0.0,0.0,0.0,0,1,0,0,0,1
7033,761,1,20.0,59.0,1.1,1999,11.7,0.0,0.0,0.0,0,1,0,0,0,1
7034,524,2,19.9,64.0,1.5,1755,12.8,0.0,0.0,0.0,0,1,0,0,0,1
7035,294,3,19.6,72.0,1.7,1140,14.4,0.0,0.0,0.0,0,1,0,0,0,1
7036,241,4,19.6,74.0,1.4,847,14.8,0.0,0.0,0.0,0,1,0,0,0,1
7037,137,5,19.5,74.0,1.8,1421,14.7,0.0,0.0,0.0,0,1,0,0,0,1
7043,111,11,18.8,95.0,1.5,597,17.9,0.46,0.0,0.0,0,1,0,0,0,1
7045,301,13,18.9,89.0,2.6,586,17.0,0.58,0.0,0.0,0,1,0,0,0,1
7047,696,15,19.4,79.0,1.4,2000,15.6,0.33,0.0,0.0,0,1,0,0,0,1
7048,912,16,19.5,75.0,2.1,2000,14.9,0.38,0.0,0.0,0,1,0,0,0,1
7049,1290,17,19.3,76.0,2.1,2000,14.9,0.21,0.0,0.0,0,1,0,0,0,1
7050,1786,18,19.1,77.0,2.5,2000,14.9,0.08,0.0,0.0,0,1,0,0,0,1
7051,1272,19,18.9,78.0,2.2,2000,14.9,0.0,0.0,0.0,0,1,0,0,0,1
7052,898,20,19.1,77.0,2.2,1834,14.9,0.0,0.0,0.0,0,1,0,0,0,1
7053,784,21,18.7,84.0,2.7,1744,15.9,0.0,0.0,0.0,0,1,0,0,0,1
7054,1049,22,18.4,85.0,2.1,1772,15.8,0.0,0.0,0.0,0,1,0,0,0,1
7055,935,23,18.7,80.0,1.7,2000,15.1,0.0,0.0,0.0,0,1,0,0,0,1
7056,809,0,18.9,78.0,2.1,2000,14.9,0.0,0.0,0.0,0,1,0,0,0,1
7057,674,1,19.0,78.0,1.6,2000,15.0,0.0,0.0,0.0,0,1,0,0,0,1
7058,122,2,19.1,78.0,1.3,2000,15.1,0.0,0.0,0.0,0,1,0,0,0,1
7068,143,12,19.1,91.0,2.0,1971,17.5,0.63,0.0,0.0,0,1,0,0,0,1
7069,600,13,19.8,88.0,0.9,1796,17.7,0.65,0.0,0.0,0,1,0,0,0,1
7071,1288,15,21.8,76.0,1.4,2000,17.3,1.2,0.0,0.0,0,1,0,0,0,1
7072,1550,16,21.5,78.0,1.2,2000,17.4,0.51,0.0,0.0,0,1,0,0,0,1
7073,1904,17,21.2,77.0,1.2,2000,16.9,0.31,0.0,0.0,0,1,0,0,0,1
7074,2235,18,20.9,77.0,0.6,2000,16.7,0.23,0.0,0.0,0,1,0,0,0,1
7075,1720,19,20.3,81.0,1.0,2000,16.9,0.02,0.0,0.0,0,1,0,0,0,1
7076,1551,20,20.0,82.0,0.4,2000,16.8,0.0,0.0,0.0,0,1,0,0,0,1
7077,1540,21,19.9,82.0,0.6,2000,16.7,0.0,0.0,0.0,0,1,0,0,0,1
7078,1493,22,19.7,82.0,0.5,2000,16.5,0.0,0.0,0.0,0,1,0,0,0,1
7079,1171,23,19.5,82.0,0.6,2000,16.3,0.0,0.0,0.0,0,1,0,0,0,1
7080,953,0,19.5,81.0,1.1,2000,16.1,0.0,0.0,0.0,0,1,0,0,0,0
7081,875,1,19.5,83.0,1.5,1459,16.5,0.0,0.0,0.0,0,1,0,0,0,0
7082,655,2,19.4,85.0,0.0,1533,16.8,0.0,0.0,0.0,0,1,0,0,0,0
7083,458,3,18.8,90.0,1.0,1191,17.1,0.0,0.0,0.0,0,1,0,0,0,0
7084,96,4,18.9,88.0,0.8,1226,16.8,0.0,0.0,0.0,0,1,0,0,0,0
7086,215,6,18.4,95.0,0.1,752,17.5,0.0,0.0,0.0,0,1,0,0,0,0
